8.761116862297058105e-01,8.627489209175109863e-01,8.566490411758422852e-01,8.612778782844543457e-01,8.753556013107299805e-01,8.720948100090026855e-01,8.656743764877319336e-01,8.632538318634033203e-01,8.713477253913879395e-01,8.692136406898498535e-01
6.534353494644165039e-01,6.289037466049194336e-01,6.857814788818359375e-01,6.452674269676208496e-01,6.660653352737426758e-01,6.572365760803222656e-01,6.970331668853759766e-01,6.357848644256591797e-01,6.195544600486755371e-01,6.152386069297790527e-01
4.806635975837707520e-01,4.981014728546142578e-01,4.633805751800537109e-01,5.300034284591674805e-01,4.716871976852416992e-01,5.245038270950317383e-01,5.055860280990600586e-01,4.723404049873352051e-01,5.110921859741210938e-01,4.799681901931762695e-01
