9.717071652412414551e-01,9.560766816139221191e-01,9.748941063880920410e-01,9.608730077743530273e-01,9.649773836135864258e-01,9.650744199752807617e-01,9.763061404228210449e-01,9.613749384880065918e-01,9.533635377883911133e-01,9.598291516304016113e-01
6.438465714454650879e-01,6.549427509307861328e-01,6.543737649917602539e-01,6.747527122497558594e-01,6.833062767982482910e-01,6.731973886489868164e-01,6.632363796234130859e-01,6.710242629051208496e-01,6.617270708084106445e-01,6.364964842796325684e-01
4.758886098861694336e-01,4.858847260475158691e-01,4.805182218551635742e-01,4.827220439910888672e-01,4.688079357147216797e-01,4.948845505714416504e-01,4.951958060264587402e-01,4.886786341667175293e-01,4.751145243644714355e-01,4.725551605224609375e-01
