1.021540880203247070e+00,1.022799015045166016e+00,1.022639632225036621e+00,1.017805576324462891e+00,1.023295164108276367e+00,1.019990205764770508e+00,1.024564146995544434e+00,1.018310904502868652e+00,1.019571065902709961e+00,1.016414880752563477e+00
1.088945388793945312e+00,1.077533602714538574e+00,1.091243267059326172e+00,1.095336556434631348e+00,1.130156278610229492e+00,1.103367805480957031e+00,1.095904588699340820e+00,1.085926294326782227e+00,1.085250020027160645e+00,1.112279772758483887e+00
1.155736207962036133e+00,1.129681110382080078e+00,1.145444631576538086e+00,1.151701211929321289e+00,1.159253716468811035e+00,1.136785030364990234e+00,1.155529260635375977e+00,1.137980580329895020e+00,1.123715639114379883e+00,1.131257534027099609e+00
