9.306831955909729004e-01,9.224293231964111328e-01,9.184129834175109863e-01,9.284693002700805664e-01,9.289919137954711914e-01,9.260475039482116699e-01,9.219427108764648438e-01,9.299921989440917969e-01,9.208012819290161133e-01,9.055346250534057617e-01
6.780409812927246094e-01,7.074582576751708984e-01,7.189298272132873535e-01,6.581920385360717773e-01,6.904700398445129395e-01,6.805336475372314453e-01,7.444294691085815430e-01,6.779571771621704102e-01,6.778964996337890625e-01,7.065776586532592773e-01
5.242118239402770996e-01,5.160861015319824219e-01,5.246942043304443359e-01,5.414929986000061035e-01,5.177938342094421387e-01,5.162749290466308594e-01,5.249863862991333008e-01,4.947782158851623535e-01,5.364771485328674316e-01,5.324504971504211426e-01
